icao,name,municipality,iso_country,type,latitude_deg,longitude_deg
TA11,Tsa Gliderport,Midlothian,US,small_airport,32.382499,-97.011852
TA13,Nebtex Land Company Airport,Texline,US,small_airport,36.208131,-102.872672
TA14,LYB Heliport,Channelview,US,heliport,29.83573,-95.10889
TA15,Columbus Community Hospital Heliport,Columbus,US,heliport,29.695243,-96.543805
TA16,Triple S Airport,Spur,US,small_airport,33.447161,-100.859014
TA17,Live Oak Ranch Airport,Brenham,US,small_airport,30.18599,-96.44465
TA18,Sunset Airport,Forney,US,small_airport,32.70709991455078,-96.47940063476562
TA19,Post Oak Airfield,Weatherford,US,small_airport,32.674598693847656,-97.78359985351562
44TT,Houston Methodist Baytown Hospital Heliport,Baytown,US,heliport,29.76923,-94.978341
TA23,Morris Lazy K Ranch Airport,Marquez,US,small_airport,31.26129913330078,-96.21640014648438
TA24,Smoky Bend Ranch Airport,Mullin,US,small_airport,31.472514,-98.702014
TA25,Cook Canyon Ranch Airport,Ranger,US,small_airport,32.431734,-98.594762
TA26,Coyote Crossing Airport,Maypearl,US,small_airport,32.2963981628418,-97.05680084228516
TA30,Old Forker Ultralightport,Sante Fe,US,small_airport,29.31879997253418,-95.08580017089844
TA31,Tularosa Airport,Brackettville,US,small_airport,29.430500030517578,-100.25800323486328
TA33,Meyer Field,Rosharon,US,small_airport,29.357999801635742,-95.63520050048828
TA34,Flying G Airport,Crystal City,US,small_airport,28.767302,-100.081329
TA38,Hendrick Medical Center Heliport,Abilene,US,heliport,32.470605,-99.734428
TA39,Eagle Lake Community Hospital Heliport,Eagle Lake,US,heliport,29.58690071105957,-96.34549713134766
TA41,University Medical Center of El Paso Heliport,El Paso,US,heliport,31.771626,-106.435463
TA43,Anderosa Airpark,Corrigan,US,small_airport,31.047500610351562,-94.85440063476562
TA44,Puesta del Sol Airport,Hebbronville,US,small_airport,27.076169,-98.601476
TA46,Baum Airport,Kaufman,US,small_airport,32.562599182128906,-96.4011001586914
TA47,Richards Airport,Krum,US,small_airport,33.30139923095703,-97.24500274658203
TA48,Hawk Nest Heliport,Argyle,US,heliport,33.12739944458008,-97.15390014648438
NM05,Cielo Dorado Estates Airport,Anthony,US,small_airport,31.909819,-106.641657
TA51,Eagle Airport,Weatherford,US,small_airport,32.680274,-97.934725
TA52,Flying Bull Ranch Airport,Barksdale,US,small_airport,29.805353,-100.011292
TA53,Rocky Top Ranch Airport,Blanco,US,small_airport,30.130486,-98.409262
TA57,Texas Valley Air Field,Waco,US,small_airport,31.6238002777,-96.99250030520001
TA58,Rancho Encantado Airport,Cotulla,US,small_airport,28.3214,-99.449997
TA59,Flamingo Airfield,Jacksboro,US,small_airport,33.099300384521484,-98.28949737548828
TA61,Kay Ranch Airport,Winona,US,small_airport,32.4734992980957,-95.16580200195312
TA64,Persimmon Gap Ranch Airport,Marathon,US,small_airport,29.700917,-103.15
TA65,Sportsman's World Airport,Palo Pinto,US,small_airport,32.8212013245,-98.47869873050001
TA66,Freedom Springs Ranch Airport,Pipe Creek,US,small_airport,29.715421,-98.858834
TA67,Biggin Hill Airpark,Shallowater,US,small_airport,33.748429,-102.066313
TA69,Lupton Farms Heliport,Sunnyvale,US,heliport,32.81679916381836,-96.58360290527344
TA70,W J E Airport,Tennessee Colony,US,small_airport,31.78350067138672,-95.89749908447266
TA71,Terrell Community Hospital Heliport,Terrell,US,heliport,32.71,-96.2784
TA73,Barclay's Roost Airport,Kerrville,US,small_airport,29.974700927734375,-99.16840362548828
TA74,Ineos CBW Heliport,Alvin,US,heliport,29.230688,-95.189356
TA75,Cotton Patch Airport,Lexington,US,small_airport,30.386981,-97.105794
TA78,Putty Ranch Airport,Hico,US,small_airport,31.971359,-98.063372
TA79,University Medical Center Heliport,Lubbock,US,heliport,33.63949966430664,-101.88999938964844
TA80,U U Ranch Airport,Whitesboro,US,small_airport,33.8931999206543,-96.9281005859375
TA81,Morning Star Ranch Airport,Del Rio,US,small_airport,29.792017,-100.876851
TA84,Miller Ranch Airport,Carrizo Springs,US,small_airport,28.354999542236328,-99.93319702148438
TA86,Dennis's Flying Farm Airport,Canton,US,small_airport,32.60599899291992,-95.93499755859375
TA87,Carter-Norman Airport,Boyd,US,small_airport,33.105599,-97.545258
TA89,Vaughan Ranch Airport,Mullin,US,small_airport,31.523799896240234,-98.80030059814453
TA91,Childress Regional Medical Center Heliport,Childress,US,heliport,34.444400787353516,-100.21800231933594
TA93,LM Ranch Airport,Sherman,US,small_airport,33.631166,-96.733812
TA94,Creech Heliport,Mesquite,US,heliport,32.71120071411133,-96.55750274658203
TA96,Helicopter Express Heliport,Tomball,US,heliport,30.095199584960938,-95.5448989868164
TA97,White Wing Ranch Airport,Wallis,US,small_airport,29.637501,-95.968803
TA98,Chevron Chemical County Heliport,Baytown,US,heliport,29.82159996032715,-94.9229965209961
TAPA,V. C. Bird International Airport,Osbourn,AG,large_airport,17.1367,-61.792702
TAPT,Coco Point Lodge Airstrip,Coco Point,AG,small_airport,17.555599,-61.765301
TBPB,Grantley Adams International Airport,Bridgetown,BB,large_airport,13.074667,-59.491034
TBPO,Bridgetown Heliport,,BB,heliport,13.095833,-59.618611
MB01,West Caicos Airport,Yankee Town,TC,small_airport,21.68178,-72.46157
PPCT,Takotna Airport,Takotna,US,small_airport,62.993206,-156.029026
TCYT,Crystal Brook Airport,,AU,small_airport,-17.38355,144.450895
FT14,Kélo Airport,Kélo,TD,small_airport,9.31408,15.786463
TDCF,Canefield Airport,Canefield,DM,medium_airport,15.336693,-61.392108
TDPD,Douglas-Charles Airport,Marigot,DM,medium_airport,15.546673,-61.301082
TE00,Coastal Bend Hospital Heliport,Aransas Pass,US,heliport,27.913313,-97.159352
TE01,Dillard Ranch Airport,Centerville,US,small_airport,31.304899215698242,-95.79660034179688
TE03,Huntsville Memorial Hospital Heliport,Huntsville,US,heliport,30.698218,-95.55797
TE06,Casey Field,Leonard,US,small_airport,33.37929916381836,-96.31690216064453
TE07,Gulf Coast Medical Center Heliport,Wharton,US,heliport,29.327886,-96.117153
TE08,Flying W Airport,Wingate,US,small_airport,32.149563,-100.159762
TE09,Minard Pegasus Airport,Alvin,US,small_airport,29.331899642944336,-95.2760009765625
TE10,Pierce Airport,Henrietta,US,small_airport,33.815741,-98.229074
TE11,Life Flight/Refuel Heliport,Houston,US,heliport,29.569700241088867,-95.43769836425781
TE13,Weiblen Airport,Castroville,US,small_airport,29.40019989013672,-98.88749694824219
TE14,Winns Heliport,Jonestown,US,heliport,30.402597,-97.961327
TE15,M & M Land Company Airport,Menard,US,small_airport,30.889962,-99.632628
TE16,Cow Pasture Airport,Parker,US,small_airport,32.250425,-97.297236
TE17,Heathrow Airport,Robinson,US,small_airport,31.438513,-97.145842
TE18,Mother Frances Hospital Heliport,Tyler,US,heliport,32.509300231933594,-95.28990173339844
TE19,Tyler County Hospital Heliport,Woodville,US,heliport,30.77630043029785,-94.42829895019531
TE20,Putman Heliport,Wylie,US,heliport,33.023417,-96.536887
TE21,Lobo Mountain Ranch Airport,Bandera,US,small_airport,29.6513,-99.086403
TE22,Texas Scottish Rite Hospital For Children Heliport,Dallas,US,heliport,32.801013,-96.815795
TE23,Santa Rosa Northwest Hospital Heliport,San Antonio,US,heliport,29.51110076904297,-98.5886001586914
TE24,Horseshoe Lake Airport,Sanger,US,small_airport,33.3931999206543,-97.2052993774414
TE26,Arrow 'S' Ranch Airport,Campbellton,US,small_airport,28.7836,-98.349998
TE27,Harrison Piloncillo Ranch Airport,Catarina,US,small_airport,28.2544002532959,-99.59919738769531
TE28,Shell Deer Park Refinery Heliport,Deer Park,US,heliport,29.71508,-95.14404
TE29,La Esperanza Ranch Airport,Encinal,US,small_airport,28.069664,-99.568771
TE30,Harris Hospital Heliport,Fort Worth,US,heliport,32.73680114746094,-97.33809661865234
TE31,Mc David Pontiac Company Heliport,Irving,US,heliport,32.8362007141,-97
TE32,Rancho Blanco Airport,Laredo,US,small_airport,27.3085994720459,-99.48139953613281
TE34,Reb Folbre's Place Airport,Millsap,US,small_airport,32.76259994506836,-97.9728012084961
TE36,Gerum Farm Airport,Shiner,US,small_airport,29.39189910888672,-97.18470001220703
TE37,Canyon Ranch Airport,Sonora,US,small_airport,30.301354,-100.471987
TE38,Loghouse STOLport,Goodrich,US,small_airport,30.592699,-94.909401
TE39,Bucker Field,Era,US,small_airport,33.443199157714844,-97.27339935302734
TE40,B.S. Air Ranch Airport,Ennis,US,small_airport,32.407765,-96.61095
TE41,Montgomery Co Law Enforcement Cntr Heliport,Conroe,US,heliport,30.335199356100002,-95.4530029297
TE42,D.F.C.H. Heliport,Corpus Christi,US,heliport,27.748600006103516,-97.38469696044922
TE43,Parkland Health & Hospital System Heliport,Dallas,US,heliport,32.80979919433594,-96.8395004272461
TE45,Buffalo Chips Airpark,Joshua,US,small_airport,32.46989822387695,-97.46530151367188
TE46,Refugio County Memorial Hospital Heliport,Refugio,US,heliport,28.306522,-97.280551
TE47,Cross Wind Acres Airport,Rio Vista,US,small_airport,32.20899963378906,-97.31780242919922
TE48,Kings Ranch Airport,Lampasas,US,small_airport,31.044901,-98.042801
TE49,H.S.I. Heliport,Tomball,US,heliport,30.06100082397461,-95.55780029296875
TE50,Hirok Airport,Milford,US,small_airport,32.17319869995117,-96.96610260009766
TE51,Lackorn Airport,Seguin,US,small_airport,29.539100646972656,-97.83499908447266
TE52,Chigger Field,Cresson,US,small_airport,32.5359992980957,-97.5886001586914
55TT,Flyin Armadillo Airport,Jacksboro,US,small_airport,33.4217,-98.190598
TE57,Haass Field,Hondo,US,small_airport,29.444799423217773,-99.122802734375
TE58,Terminal D Ranch Airport,Beeville,US,small_airport,28.4451,-98.0394
TE59,Holler Heliport,Bulverde,US,heliport,29.813333,-98.363333
TE60,Christus Santa Rosa Hospital Helipad,New Braunfels,US,heliport,29.716011,-98.124186
TE62,High Man Tower Airstrip,Robstown,US,small_airport,27.854299545288086,-97.68229675292969
TE63,Arrowhead Ranch Airport,Tilden,US,small_airport,28.246706,-98.553457
TE64,Yoakum Community Hospital Heliport,Yoakum,US,heliport,29.306286,-97.129226
TE65,Nrh Fire Department Heliport,North Richland Hills,US,heliport,32.85919952392578,-97.2300033569336
TE66,Lmc Heliport,Mc Kinney,US,heliport,33.2140007019043,-96.63269805908203
TE67,Cibolo Sea-Willo Airpark,New Berlin,US,small_airport,29.429100036621094,-98.13169860839844
TE68,Nuggs Flying M Airport,Pottsboro,US,small_airport,33.7440986633,-96.6598968506
TE69,OakBend Medical Center - Jackson Street Hospital Heliport,Richmond,US,heliport,29.576292,-95.771569
TE71,GHSA-Wallis Glideport,Wallis,US,small_airport,29.611099,-96.027901
TE73,Griffith Ranch Airport,Winnie,US,small_airport,29.855584,-94.353246
TE74,Bucker Field,Point,US,small_airport,32.9536018371582,-95.86689758300781
TE75,Lexington Airfield,Lexington,US,small_airport,30.413372,-96.96516
TE76,Vance Field,Alvord,US,small_airport,33.36830139160156,-97.68219757080078
TE78,Fossil Creek Ranch Airport,Camp Wood,US,small_airport,29.568700790405273,-99.97450256347656
TE79,Hig Heliport,Carrollton,US,heliport,32.99570083618164,-96.9292984008789
TE80,Medical Center of Arlington Heliport,Arlington,US,heliport,32.69219970703125,-97.11109924316406
TE81,Smither Field,Denton,US,small_airport,33.30970001220703,-97.0927963256836
TE82,5-State Heliport,Fate,US,heliport,32.9385986328125,-96.36750030517578
TE83,Westwind Ranch Airport,La Pryor,US,small_airport,28.920799255371094,-99.756103515625
TE84,Mockingbird Hill Airport,Mc Gregor,US,small_airport,31.468038,-97.473385
TE85,Marmack Airport,Montgomery,US,small_airport,30.342199325561523,-95.66130065917969
TE86,Heritage Airfield,New Berlin,US,small_airport,29.444400787353516,-98.11280059814453
TE87,Magee Airport,Portland,US,small_airport,27.915800094604492,-97.32029724121094
TE88,BB Airpark,Rosharon,US,small_airport,29.356955,-95.459023
TE90,Flying L Airport,Bandera,US,small_airport,29.758899688720703,-99.15249633789062
TE91,Harrison Farm Airport,Troup,US,small_airport,32.039299,-95.082802
TE93,Staggs Heliport,Weatherford,US,heliport,32.77180099487305,-97.73999786376953
TE94,Starflight Facility Heliport,Austin,US,heliport,30.321283,-97.657488
TE97,Cameron Ranch Airport,Fredericksburg,US,small_airport,30.18446,-98.959005
TE98,Frio Regional Hospital Heliport,Pearsall,US,heliport,28.8972,-99.117203
TE99,Barnstormer Airport,Whitney,US,small_airport,32.020423,-97.253778
TFFA,La Désirade Airport,Grande Anse,GP,small_airport,16.296902,-61.0844
TFFB,Basse-Terre Baillif Airport,Basse-Terre,GP,small_airport,16.013648,-61.742928
TFFC,St-François Airport,St-François,GP,small_airport,16.257799,-61.262501
TFFF,Martinique Aimé Césaire International Airport,Fort-de-France,MQ,large_airport,14.591,-61.003201
TFFG,Grand Case-l'Espérance Airport,Grand Case,MF,medium_airport,18.100057,-63.047444
TFFJ,St. Jean Airport,Gustavia,BL,medium_airport,17.904398,-62.843333
TFFM,Marie-Galante Airport,Grand-Bourg,GP,medium_airport,15.868925,-61.270087
TFFR,Maryse Condé International Airport,Pointe-à-Pitre,GP,large_airport,16.265443,-61.532754
TFFS,Terre-de-Haut Airport,Les Saintes,GP,small_airport,15.86439991,-61.5806007385
TGPY,Maurice Bishop International Airport,Saint George's,GD,large_airport,12.003996,-61.785302
TGPZ,Lauriston Airport,Carriacou Island,GD,small_airport,12.4761,-61.472801
VTBC,Chanthaburi Airstrip,Khao Wua,TH,small_airport,12.63247,102.02603
VTCM,Ban Thi Airport,Ban Thi,TH,small_airport,18.67614,99.10522
VTZ3,Kabin Buri Airport,Kabin Buri,TH,small_airport,14.021443,101.702989
TIST,Cyril E. King Airport,Charlotte Amalie,VI,large_airport,18.337091,-64.977251
TISX,Henry E. Rohlsen Airport,Christiansted,VI,medium_airport,17.701413,-64.802608
TJAB,Antonio Nery Juarbe Pol Airport,Arecibo,PR,medium_airport,18.45085,-66.675768
TJBQ,Rafael Hernández International Airport,Aguadilla,PR,medium_airport,18.4949,-67.129402
TJCP,Benjamin Rivera Noriega Airport,Culebra,PR,medium_airport,18.312954,-65.303893
TJIG,Fernando Luis Ribas Dominicci Airport,San Juan,PR,medium_airport,18.45680046081543,-66.09809875488281
TJMZ,Eugenio Maria De Hostos Airport,Mayaguez,PR,medium_airport,18.255699,-67.148499
TJPS,Mercedita International Airport,Ponce,PR,medium_airport,18.008301,-66.563004
TJRV,José Aponte de la Torre Airport,Ceiba,PR,medium_airport,18.247262,-65.63979
TJSJ,Luis Munoz Marin International Airport,San Juan,PR,large_airport,18.4394,-66.001801
TJVQ,Antonio Rivera Rodriguez Airport,Vieques,PR,medium_airport,18.1348,-65.493599
PTFK,Taku Lodge Seaplane Base,Taku Lodge,US,seaplane_base,58.491645,-133.941575
TKPK,Robert L. Bradshaw International Airport,Basseterre,KN,large_airport,17.310845,-62.719117
TKPN,Vance W. Amory International Airport,Charlestown,KN,medium_airport,17.2057,-62.589901
TLPC,George F. L. Charles Airport,Castries,LC,medium_airport,14.0202,-60.992901
TLPL,Hewanorra International Airport,Vieux Fort,LC,large_airport,13.7332,-60.952599
PALT,Tuluksak Airport,Tuluksak,US,small_airport,61.086973,-160.922842
UTAN,Balkanabat International Airport,Balkanabat,TM,medium_airport,39.681052,54.206008
TN00,Northcrest Medical Center Heliport,Springfield,US,heliport,36.477500915527344,-86.88500213623047
TN01,Ray Airport,Rosemark,US,small_airport,35.347171,-89.819658
TN02,TVA Watts Bar Nuclear Plant Heliport,Dayton,US,heliport,35.60091,-84.796171
TN03,Memorial Health Care System Heliport,Chattanooga,US,heliport,35.0442008972168,-85.25830078125
TN04,Bristol Regional Medical Center Heliport,Bristol,US,heliport,36.58679962158203,-82.25740051269531
TN05,Jackson-Madison County General Hospital Heliport,Jackson,US,heliport,35.636897,-88.830818
TN06,Grace Heliport,Murfreesboro,US,heliport,35.84669876098633,-86.37969970703125
TN07,Hawk Haven Airfield,Eagleville,US,small_airport,35.687198638916016,-86.60639953613281
TN08,Oliver Springs Inc Airport,Oliver Springs,US,small_airport,36.037601470947266,-84.30690002441406
TN10,Lake View Airport,Sharps Chapel,US,small_airport,36.3390007019043,-83.77880096435547
TN11,Cantwell Airport,Sneedville,US,small_airport,36.50149917602539,-83.25550079345703
TN12,Hudgin Air Airport,Lewisburg,US,small_airport,35.473439,-86.681406
TN14,T-Top Airfield,Eagleville,US,small_airport,35.689701080322266,-86.63580322265625
TN15,Bedford Hospital Heliport,Shelbyville,US,heliport,35.493099212646484,-86.47329711914062
TN16,Huntingdon Airport,Huntingdon,US,small_airport,35.99449920654297,-88.46119689941406
TN17,Vintage Field,Sweetwater,US,small_airport,35.582298278808594,-84.48799896240234
TN18,Richardson Strip,Eads,US,small_airport,35.20429992675781,-89.66670227050781
TN19,Roane Medical Center Heliport,Harriman,US,heliport,35.96289825439453,-84.55079650878906
TN20,Seymour Air Park,Seymour,US,small_airport,35.81228,-83.774752
TN21,Palmer Village-Napier Lake Airport,Hohenwald,US,small_airport,35.447098,-87.50458
TN22,Hickman County Health Services Heliport,Centerville,US,heliport,35.78219985961914,-87.4636001586914
TN23,Titan Field,Clarksville,US,small_airport,36.49025,-87.33421
TN25,Methodist Hospital Central Heliport,Memphis,US,heliport,35.13679885864258,-90.01840209960938
TN28,Anderson-Tully County Heliport,Memphis,US,heliport,35.17539978027344,-90.04450225830078
TN29,67 Madison Ave Partnership Ltd Heliport,Memphis,US,heliport,35.137298583984375,-90.0542984008789
TN30,Cub Haven Airport,Niota,US,small_airport,35.54719924926758,-84.51000213623047
TN31,Cookeville General Heliport,Cookeville,US,heliport,36.170101165771484,-85.50830078125
TN32,Loudon Justice Center Heliport,Loudon,US,heliport,35.77080154418945,-84.31310272216797
TN33,Tennessee Army & Air National Guard Heliport,Nashville,US,heliport,36.10169982910156,-86.75830078125
TN34,St Thomas West Hospital Heliport,Nashville,US,heliport,36.129253,-86.842928
TN35,Vanderbilt University Medical Center Heliport,Nashville,US,heliport,36.14139938354492,-86.80280303955078
TN36,Flying I Ranch Airport,Ripley,US,small_airport,35.762001037597656,-89.55120086669922
TN37,Anderson Airport,Toone,US,small_airport,35.40420150756836,-89.02230072021484
TN39,Amacher Strip,Tullahoma,US,small_airport,35.305599212646484,-86.23670196533203
TN40,Jellico Hospital Heliport,Jellico,US,heliport,36.57389831542969,-84.12969970703125
TN42,Whitwell Medical Center Heliport,Whitwell,US,heliport,35.20289993286133,-85.51940155029297
TN43,Isle-A-Port STOLport,Memphis,US,small_airport,35.096843,-90.114406
TN44,Deerfield Resort Airport,Lafollette,US,small_airport,36.34669876098633,-84.01219940185547
TN46,Henry County Medical Center Heliport,Paris,US,heliport,36.2958984375,-88.30280303955078
TN48,Turner Field,Dresden,US,small_airport,36.2775993347168,-88.65370178222656
TN49,Bellwood Field,Lebanon,US,small_airport,36.261961,-86.149929
TN50,Indian Hill Farm Airport,New Hope,US,small_airport,34.99150085449219,-85.65080261230469
TN52,King Airport,Winchester,US,small_airport,35.138126,-86.081241
TN53,Parr Field,Clarksville,US,small_airport,36.555083,-87.448558
TN55,Ginny 'B' Heliport,Nashville,US,heliport,36.093101501464844,-86.65470123291016
TN56,Carey Airport,Mayland,US,small_airport,36.07229995727539,-85.11389923095703
TN57,Air Trade Center Heliport,Johnson City,US,heliport,36.4324989319,-82.29360198970001
TN58,Parsons Field,Brighton,US,small_airport,35.391700744628906,-89.65650177001953
TN60,Wsmv-Tv Heliport,Nashville,US,heliport,36.14120101928711,-87.86199951171875
TN61,Ranger Heliport,Bartlett,US,heliport,35.20180130004883,-89.86840057373047
TN64,West Wind Airpark,Sweetwater,US,small_airport,35.5442008972168,-84.53279876708984
TN65,Long Meadow Airstrip,Murfreesburg,US,small_airport,35.6664009094,-86.48529815670001
TN66,Austin Field,Pikeville,US,small_airport,35.74449920654297,-85.04720306396484
TN67,Myers-Smith Airport,Estill Springs,US,small_airport,35.24789810180664,-86.12860107421875
TN69,Methodist Lebonheur Healthcare Heliport,Germantown,US,heliport,35.08919906616211,-89.80719757080078
TN70,Burkeen Field,Collierville,US,small_airport,35.022521,-89.702479
TN71,Cox Farm Airport,Lenoir City,US,small_airport,35.794498443603516,-84.34159851074219
TN74,Will A Hildreth Farm Airport,Lenoir City,US,small_airport,35.80009841918945,-84.31939697265625
TN76,Mobley-Wood Heliport,Paris,US,heliport,36.30839920043945,-88.2958984375
TN77,Whifferdill Airport,Chapmansboro,US,small_airport,36.32180023,-87.15070343
TN79,Oakley Airport,Nashville,US,small_airport,36.173564,-86.952195
TN80,Schiff Airport,Cookeville,US,small_airport,36.2333984375,-85.42639923095703
TN83,Cedar Glade Aerodrome,Murfreesboro,US,small_airport,35.720789,-86.275016
